Año >> 1990 | País >> Antigua y Barbuda | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.8175
Año >> 1996 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.2997
Año >> 1997 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.7775
Año >> 1998 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.8181
Año >> 1999 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.0463
Año >> 2000 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.8108
Año >> 2001 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.4088
Año >> 2002 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.4941
Año >> 2003 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.4744
Año >> 2004 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.6976
Año >> 2005 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.7791
Año >> 2006 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.9212
Año >> 2007 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.2725
Año >> 2008 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.2345
Año >> 2009 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.9184
Año >> 2010 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.1959
Año >> 2011 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.5460
Año >> 2012 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.5913
Año >> 2013 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.6680
Año >> 2014 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.3868
Año >> 2015 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.5765
Año >> 2016 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.6589
Año >> 2017 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.5806
Año >> 2018 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.5151
Año >> 2019 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.8309
Año >> 2020 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.1542
Año >> 2021 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.5676
Año >> 2022 | País >> Chile | Emisiones de CO2 per cápita (metrics tons per cápita) >> 4.3042
Total de emisiones en Chile >> 126.5860

Año >> 1990 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7453
Año >> 1991 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7027
Año >> 1992 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8119
Año >> 1993 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8298
Año >> 1994 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8993
Año >> 1995 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6519
Año >> 1996 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6355
Año >> 1997 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7499
Año >> 1998 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7341
Año >> 1999 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4378
Año >> 2000 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4431
Año >> 2001 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4270
Año >> 2002 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3818
Año >> 2003 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3975
Año >> 2004 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3121
Año >> 2005 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4249
Año >> 2006 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4566
Año >> 2007 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3968
Año >> 2008 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5283
Año >> 2009 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6352
Año >> 2010 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7018
Año >> 2011 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6823
Año >> 2012 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7530
Año >> 2013 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.9055
Año >> 2014 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1056
Año >> 2015 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0538
Año >> 2016 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0931
Año >> 2017 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.9084
Año >> 2018 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7678
Año >> 2019 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8829
Año >> 2020 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7618
Año >> 2021 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8589
Año >> 2022 | País >> Colombia | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.9223
Total de emisiones en Colombia >> 55.9987

Año >> 1990 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9223
Año >> 1991 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0150
Año >> 1992 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1264
Año >> 1993 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1426
Año >> 1994 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4903
Año >> 1995 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3437
Año >> 1996 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.2817
Año >> 1997 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3147
Año >> 1998 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3697
Año >> 1999 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3938
Año >> 2000 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3555
Año >> 2001 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3980
Año >> 2002 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5149
Año >> 2003 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5715
Año >> 2004 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6087
Año >> 2005 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5578
Año >> 2006 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6004
Año >> 2007 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7930
Año >> 2008 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7748
Año >> 2009 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6979
Año >> 2010 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6210
Año >> 2011 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5622
Año >> 2012 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5328
Año >> 2013 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5927
Año >> 2014 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5995
Año >> 2015 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5129
Año >> 2016 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5886
Año >> 2017 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6078
Año >> 2018 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5895
Año >> 2019 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5141
Año >> 2020 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3201
Año >> 2021 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4853
Año >> 2022 | País >> Costa Rica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5227
Total de emisiones en Costa Rica >> 48.3219

Año >> 1990 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.7900
Año >> 1991 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5360
Año >> 1992 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.9096
Año >> 1993 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8285
Año >> 1994 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.9640
Año >> 1995 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0898
Año >> 1996 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1283
Año >> 1997 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2557
Año >> 1998 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2018
Año >> 1999 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2102
Año >> 2000 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3209
Año >> 2001 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2637
Año >> 2002 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2850
Año >> 2003 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3165
Año >> 2004 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2468
Año >> 2005 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3307
Año >> 2006 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3816
Año >> 2007 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3252
Año >> 2008 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4926
Año >> 2009 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5167
Año >> 2010 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 3.0291
Año >> 2011 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.6048
Año >> 2012 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.6384
Año >> 2013 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4842
Año >> 2014 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4363
Año >> 2015 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5987
Año >> 2016 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4838
Año >> 2017 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2007
Año >> 2018 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0421
Año >> 2019 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.9987
Año >> 2020 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8828
Año >> 2021 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8603
Año >> 2022 | País >> Cuba | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8659
Total de emisiones en Cuba >> 75.5194

Año >> 1990 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.8435
Año >> 1991 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.8475
Año >> 1992 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.8480
Año >> 1993 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9002
Año >> 1994 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0057
Año >> 1995 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1645
Año >> 1996 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0592
Año >> 1997 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1666
Año >> 1998 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1158
Año >> 1999 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1731
Año >> 2000 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5007
Año >> 2001 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6124
Año >> 2002 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5025
Año >> 2003 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7127
Año >> 2004 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0833
Año >> 2005 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1871
Año >> 2006 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0782
Año >> 2007 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5034
Año >> 2008 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4500
Año >> 2009 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.7158
Año >> 2010 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5039
Año >> 2011 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2381
Año >> 2012 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3928
Año >> 2013 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2887
Año >> 2014 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3762
Año >> 2015 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5115
Año >> 2016 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4567
Año >> 2017 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1852
Año >> 2018 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2758
Año >> 2019 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4103
Año >> 2020 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1879
Año >> 2021 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0960
Año >> 2022 | País >> Dominica | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1059
Total de emisiones en Dominica >> 60.4992

Año >> 1990 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5749
Año >> 1991 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5120
Año >> 1992 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0120
Año >> 1993 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1637
Año >> 1994 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.2608
Año >> 1995 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0324
Año >> 1996 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1486
Año >> 1997 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6207
Año >> 1998 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8927
Año >> 1999 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7706
Año >> 2000 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6574
Año >> 2001 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8223
Año >> 2002 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8995
Año >> 2003 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0353
Año >> 2004 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1617
Año >> 2005 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2215
Año >> 2006 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.1193
Año >> 2007 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4052
Año >> 2008 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.0911
Año >> 2009 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2790
Año >> 2010 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4201
Año >> 2011 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5111
Año >> 2012 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.4160
Año >> 2013 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5221
Año >> 2014 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.7404
Año >> 2015 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.5485
Año >> 2016 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3940
Año >> 2017 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3462
Año >> 2018 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2585
Año >> 2019 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3101
Año >> 2020 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8711
Año >> 2021 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.2324
Año >> 2022 | País >> Ecuador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 2.3117
Total de emisiones en Ecuador >> 69.5629

Año >> 1990 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.4611
Año >> 1991 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.5777
Año >> 1992 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.5974
Año >> 1993 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.7060
Año >> 1994 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.7927
Año >> 1995 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.8696
Año >> 1996 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.7615
Año >> 1997 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9269
Año >> 1998 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9738
Año >> 1999 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9433
Año >> 2000 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9517
Año >> 2001 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9782
Año >> 2002 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0097
Año >> 2003 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0677
Año >> 2004 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0361
Año >> 2005 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0430
Año >> 2006 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1132
Año >> 2007 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1326
Año >> 2008 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0555
Año >> 2009 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0363
Año >> 2010 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0335
Año >> 2011 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0590
Año >> 2012 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0504
Año >> 2013 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9853
Año >> 2014 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9906
Año >> 2015 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0701
Año >> 2016 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0552
Año >> 2017 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9526
Año >> 2018 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 0.9978
Año >> 2019 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.2021
Año >> 2020 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0480
Año >> 2021 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1858
Año >> 2022 | País >> El Salvador | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.2175
Total de emisiones en El Salvador >> 31.8819

Año >> 1990 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.6421
Año >> 1991 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.1262
Año >> 1992 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.2771
Año >> 1993 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.3758
Año >> 1994 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.4530
Año >> 1995 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.4218
Año >> 1996 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.8673
Año >> 1997 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.8819
Año >> 1998 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.7852
Año >> 1999 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.7890
Año >> 2000 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 21.2825
Año >> 2001 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.6947
Año >> 2002 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.6218
Año >> 2003 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.6456
Año >> 2004 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.7950
Año >> 2005 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.6580
Año >> 2006 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.1922
Año >> 2007 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 20.2486
Año >> 2008 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 19.3497
Año >> 2009 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 17.7650
Año >> 2010 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 18.2520
Año >> 2011 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 17.6697
Año >> 2012 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 16.8769
Año >> 2013 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 17.1590
Año >> 2014 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 17.1680
Año >> 2015 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 16.5630
Año >> 2016 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 16.0537
Año >> 2017 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 15.8044
Año >> 2018 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 16.1914
Año >> 2019 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 15.7399
Año >> 2020 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 14.0341
Año >> 2021 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 14.9325
Año >> 2022 | País >> Estados Unidos | Emisiones de CO2 per cápita (metrics tons per cápita) >> 14.9496
Total de emisiones en Estados Unidos >> 619.2667

Año >> 1990 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.0726
Año >> 1991 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1016
Año >> 1992 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1603
Año >> 1993 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.1832
Año >> 1994 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.3847
Año >> 1995 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4434
Año >> 1996 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.4675
Año >> 1997 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.5966
Año >> 1998 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.6558
Año >> 1999 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8176
Año >> 2000 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7733
Año >> 2001 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.7990
Año >> 2002 | País >> Granada | Emisiones de CO2 per cápita (metrics tons per cápita) >> 1.8955
